iter	Passed	Remaining
4133	223719	317450
4134	223770	317391
4135	223832	317348
4136	223881	317286
4137	223928	317223
4138	223979	317164
4139	224038	317117
4140	224090	317059
4141	224146	317008
4142	224199	316953
4143	224249	316893
4144	224291	316821
4145	224344	316765
4146	224385	316694
4147	224433	316630
4148	224489	316579
4149	224548	316531
4150	224603	316479
4151	224655	316422
4152	224704	316360
4153	224754	316301
4154	224806	316244
4155	224855	316182
4156	224912	316132
4157	224959	316069
4158	225014	316015
4159	225071	315966
4160	225127	315913
4161	225220	315915
4162	225275	315862
4163	225324	315800
4164	225373	315738
4165	225429	315687
4166	225478	315626
4167	225526	315563
4168	225583	315514
4169	225628	315447
4170	225681	315391
4171	225731	315331
4172	225778	315267
4173	225828	315207
4174	225884	315156
4175	225935	315097
4176	225984	315036
4177	226038	314982
4178	226093	314929
4179	226149	314878
4180	226196	314814
4181	226255	314766
4182	226308	314710
4183	226363	314658
4184	226411	314595
4185	226463	314537
4186	226517	314484
4187	226565	314421
4188	226618	314365
4189	226690	314337
4190	226741	314278
4191	226785	314210
4192	226833	314148
4193	226882	314086
4194	226935	314031
4195	226997	313987
4196	227050	313932
4197	227091	313859
4198	227140	313799
4199	227188	313736
4200	227243	313683
4201	227292	313623
4202	227346	313568
4203	227398	313510
4204	227444	313445
4205	227490	313381
4206	227536	313315
4207	227590	313261
4208	227638	313198
4209	227691	313143
4210	227743	313087
4211	227792	313025
4212	227840	312963
4213	227892	312906
4214	227943	312848
4215	227996	312792
4216	228040	312724
4217	228097	312674
4218	228142	312607
4219	228205	312566
4220	228261	312514
4221	228309	312452
4222	228362	312396
4223	228412	312336
4224	228468	312285
4225	228517	312224
4226	228573	312172
4227	228617	312105
4228	228677	312059
4229	228732	312005
4230	228782	311947
4231	228830	311884
4232	228873	311815
4233	228926	311759
4234	228977	311700
4235	229022	311634
4236	229070	311572
4237	229115	311505
4238	229174	311458
4239	229221	311394
4240	229271	311335
4241	229312	311264
4242	229365	311209
4243	229421	311156
4244	229479	311108
4245	229535	311056
4246	229581	310992
4247	229639	310942
4248	229689	310883
4249	229742	310828
4250	229804	310784
4251	229859	310732
4252	229910	310673
4253	229962	310617
4254	230007	310550
4255	230059	310493
4256	230118	310446
4257	230168	310386
4258	230215	310323
4259	230262	310259
4260	230311	310199
4261	230359	310136
4262	230409	310077
4263	230476	310041
4264	230529	309984
4265	230586	309935
4266	230648	309891
4267	230699	309833
4268	230756	309783
4269	230802	309718
4270	230854	309662
4271	230914	309615
4272	230965	309557
4273	231019	309503
4274	231067	309441
4275	231110	309372
4276	231157	309309
4277	231208	309250
4278	231312	309263
4279	231366	309210
4280	231420	309155
4281	231469	309094
4282	231516	309030
4283	231568	308974
4284	231621	308918
4285	231673	308861
4286	231730	308811
4287	231778	308749
4288	231823	308683
4289	231869	308618
4290	231926	308569
4291	231971	308503
4292	232048	308478
4293	232099	308421
4294	232158	308372
4295	232204	308309
4296	232249	308242
4297	232301	308185
4298	232357	308134
4299	232415	308085
4300	232467	308028
4301	232511	307961
4302	232563	307904
4303	232611	307842
4304	232668	307792
4305	232728	307746
4306	232781	307691
4307	232827	307626
4308	232877	307566
4309	232929	307510
4310	232980	307451
4311	233025	307386
4312	233084	307338
4313	233135	307280
4314	233189	307226
4315	233234	307160
4316	233279	307094
4317	233333	307040
4318	233395	306997
4319	233459	306955
4320	233509	306896
4321	233557	306834
4322	233606	306774
4323	233657	306716
4324	233716	306668
4325	233770	306614
4326	233816	306549
4327	233861	306483
4328	233904	306415
4329	233953	306354
4330	234005	306298
4331	234050	306231
4332	234100	306172
4333	234145	306107
4334	234207	306063
4335	234255	306001
4336	234313	305952
4337	234361	305891
4338	234425	305849
4339	234475	305790
4340	234524	305730
4341	234572	305667
4342	234618	305603
4343	234670	305547
4344	234727	305497
4345	234786	305449
4346	234844	305401
4347	234897	305345
4348	234952	305292
4349	234997	305226
4350	235045	305164
4351	235097	305107
4352	235154	305057
4353	235198	304991
4354	235252	304937
4355	235305	304881
4356	235359	304827
4357	235415	304775
4358	235472	304726
4359	235526	304671
4360	235572	304607
4361	235617	304541
4362	235665	304479
4363	235709	304413
4364	235768	304365
4365	235822	304311
4366	235881	304263
4367	235931	304204
4368	235980	304143
4369	236034	304089
4370	236088	304036
4371	236136	303974
4372	236224	303964
4373	236272	303902
4374	236326	303848
4375	236386	303802
4376	236436	303743
4377	236483	303680
4378	236530	303617
4379	236580	303558
4380	236633	303502
4381	236682	303441
4382	236739	303391
4383	236781	303321
4384	236834	303267
4385	236892	303217
4386	236954	303174
4387	237005	303116
4388	237058	303061
4389	237108	303001
4390	237159	302944
4391	237209	302885
4392	237260	302827
4393	237320	302780
4394	237367	302718
4395	237412	302652
4396	237464	302595
4397	237517	302540
4398	237573	302488
4399	237617	302422
4400	237669	302365
4401	237725	302314
4402	237779	302260
4403	237826	302197
4404	237874	302136
4405	237918	302069
4406	237978	302022
4407	238031	301967
4408	238095	301925
4409	238152	301875
4410	238201	301815
4411	238254	301759
4412	238310	301708
4413	238360	301649
4414	238406	301585
4415	238451	301520
4416	238510	301472
4417	238559	301412
4418	238605	301348
4419	238655	301289
4420	238708	301233
4421	238752	301167
4422	238801	301106
4423	238849	301045
4424	238893	300979
4425	238946	300924
4426	238996	300865
4427	239048	300808
4428	239094	300743
4429	239146	300687
4430	239195	300627
4431	239248	300572
4432	239304	300520
4433	239349	300455
4434	239398	300395
4435	239445	300333
4436	239511	300292
4437	239559	300232
4438	239650	300224
4439	239693	300156
4440	239743	300097
4441	239787	300031
4442	239844	299980
4443	239899	299928
4444	239961	299883
4445	240002	299814
4446	240051	299754
4447	240102	299696
4448	240158	299644
4449	240214	299593
4450	240264	299534
4451	240318	299480
4452	240361	299413
4453	240419	299363
4454	240468	299303
4455	240516	299242
4456	240567	299184
4457	240611	299117
4458	240673	299074
4459	240734	299029
4460	240790	298977
4461	240841	298919
4462	240902	298874
4463	240952	298815
4464	240999	298753
4465	241057	298704
4466	241113	298652
4467	241166	298596
4468	241235	298561
4469	241285	298503
4470	241400	298524
4471	241449	298464
4472	241506	298413
4473	241570	298371
4474	241622	298316
4475	241678	298264
4476	241736	298215
4477	241795	298167
4478	241854	298120
4479	241905	298062
4480	241954	298001
4481	242011	297951
4482	242068	297901
4483	242124	297849
4484	242189	297809
4485	242246	297758
4486	242303	297709
4487	242364	297663
4488	242432	297626
4489	242482	297567
4490	242547	297526
4491	242595	297466
4492	242653	297416
4493	242699	297353
4494	242749	297293
4495	242800	297235
4496	242847	297173
4497	242899	297117
4498	242951	297061
4499	243005	297006
4500	243052	296944
4501	243107	296891
4502	243158	296833
4503	243206	296772
4504	243255	296712
4505	243313	296662
4506	243388	296635
4507	243460	296602
4508	243520	296555
4509	243579	296507
4510	243628	296448
4511	243683	296395
4512	243729	296331
4513	243857	296367
4514	243909	296310
4515	243968	296263
4516	244016	296201
4517	244073	296151
4518	244129	296099
4519	244192	296056
4520	244254	296012
4521	244308	295957
4522	244361	295902
4523	244410	295842
4524	244456	295779
4525	244517	295733
4526	244575	295683
4527	244628	295629
4528	244677	295568
4529	244738	295522
4530	244795	295472
4531	244843	295410
4532	244892	295351
4533	244941	295291
4534	244992	295233
4535	245042	295175
4536	245089	295112
4537	245140	295053
4538	245193	294999
4539	245244	294941
4540	245299	294889
4541	245356	294837
4542	245404	294777
4543	245448	294710
4544	245494	294647
4545	245537	294580
4546	245578	294511
4547	245644	294470
4548	245694	294411
4549	245748	294358
4550	245798	294298
4551	245843	294234
4552	245884	294165
4553	245930	294100
4554	245982	294044
4555	246033	293987
4556	246078	293922
4557	246132	293868
4558	246194	293824
4559	246245	293766
4560	246286	293696
4561	246332	293633
4562	246381	293573
4563	246436	293520
4564	246477	293451
4565	246522	293386
4566	246574	293330
4567	246623	293270
4568	246682	293221
4569	246741	293173
4570	246801	293127
4571	246897	293122
4572	246939	293055
4573	247002	293011
4574	247047	292947
4575	247094	292884
4576	247152	292834
4577	247208	292783
4578	247331	292811
4579	247382	292753
4580	247439	292703
4581	247493	292649
4582	247537	292583
4583	247592	292530
4584	247636	292465
4585	247691	292412
4586	247750	292364
4587	247807	292313
4588	247871	292271
4589	247930	292223
4590	247975	292158
4591	248021	292094
4592	248081	292048
4593	248133	291991
4594	248185	291935
4595	248235	291876
4596	248290	291823
4597	248347	291772
4598	248408	291727
4599	248464	291675
4600	248512	291614
4601	248566	291560
4602	248621	291507
4603	248667	291444
4604	248719	291387
4605	248766	291325
4606	248817	291268
4607	248879	291223
4608	248929	291165
4609	248986	291114
4610	249034	291053
4611	249095	291007
4612	249142	290945
4613	249185	290877
4614	249245	290831
4615	249299	290777
4616	249360	290731
4617	249409	290671
4618	249466	290620
4619	249522	290569
4620	249583	290523
4621	249636	290468
4622	249692	290416
4623	249741	290357
4624	249794	290301
4625	249843	290242
4626	249898	290189
4627	249962	290146
4628	250014	290090
4629	250073	290042
4630	250138	290000
4631	250187	289941
4632	250234	289879
4633	250290	289826
4634	250339	289767
4635	250392	289712
4636	250448	289660
4637	250497	289600
4638	250560	289556
4639	250610	289498
4640	250669	289450
4641	250725	289397
4642	250768	289331
4643	250832	289288
4644	250892	289241
4645	250948	289189
4646	250997	289131
4647	251048	289072
4648	251116	289034
4649	251174	288986
4650	251231	288935
4651	251282	288877
4652	251337	288824
4653	251394	288774
4654	251448	288719
4655	251501	288665
4656	251560	288616
4657	251618	288566
4658	251663	288503
4659	251719	288450
4660	251761	288383
4661	251817	288332
4662	251871	288277
4663	251983	288289
4664	252036	288234
4665	252085	288174
4666	252136	288117
4667	252188	288061
4668	252251	288016
4669	252310	287968
4670	252373	287925
4671	252428	287871
4672	252480	287816
4673	252529	287756
4674	252577	287694
4675	252631	287640
4676	252685	287587
4677	252731	287523
4678	252779	287463
4679	252833	287408
4680	252884	287351
4681	252945	287305
4682	252995	287247
4683	253042	287185
4684	253094	287128
4685	253142	287067
4686	253188	287004
4687	253249	286958
4688	253310	286912
4689	253418	286919
4690	253480	286874
4691	253546	286833
4692	253598	286777
4693	253658	286730
4694	253714	286678
4695	253770	286626
4696	253827	286575
4697	253882	286523
4698	253937	286470
4699	253994	286419
4700	254052	286369
4701	254113	286322
4702	254170	286272
4703	254230	286225
4704	254290	286178
4705	254344	286124
4706	254393	286064
4707	254446	286008
4708	254506	285961
4709	254562	285909
4710	254612	285851
4711	254666	285797
4712	254731	285755
4713	254794	285710
4714	254849	285658
4715	254915	285617
4716	254970	285564
4717	255025	285511
4718	255077	285454
4719	255126	285395
4720	255182	285343
4721	255242	285296
4722	255308	285256
4723	255362	285201
4724	255416	285147
4725	255474	285097
4726	255531	285047
4727	255595	285004
4728	255658	284959
4729	255712	284905
4730	255765	284851
4731	255816	284793
4732	255866	284734
4733	255918	284678
4734	255976	284629
4735	256043	284589
4736	256091	284528
4737	256138	284465
4738	256190	284409
4739	256241	284351
4740	256290	284292
4741	256339	284233
4742	256389	284174
4743	256433	284108
4744	256490	284058
4745	256549	284009
4746	256614	283968
4747	256679	283925
4748	256731	283869
4749	256777	283806
4750	256888	283815
4751	256935	283753
4752	256991	283701
4753	257044	283645
4754	257112	283607
4755	257177	283565
4756	257239	283520
4757	257288	283460
4758	257351	283417
4759	257415	283373
4760	257465	283314
4761	257525	283267
4762	257577	283211
4763	257635	283161
4764	257686	283103
4765	257735	283044
4766	257795	282996
4767	257847	282940
4768	257906	282891
4769	257964	282841
4770	258015	282784
4771	258073	282733
4772	258124	282677
4773	258185	282630
4774	258244	282581
4775	258305	282535
4776	258363	282484
4777	258422	282437
4778	258472	282378
4779	258520	282317
4780	258567	282255
4781	258614	282193
4782	258660	282130
4783	258716	282079
4784	258771	282025
4785	258824	281971
4786	258876	281914
4787	258922	281851
4788	258982	281803
4789	259031	281743
4790	259083	281688
4791	259136	281633
4792	259192	281580
4793	259249	281530
4794	259331	281505
4795	259376	281442
4796	259427	281384
4797	259471	281319
4798	259527	281267
4799	259578	281209
4800	259633	281157
4801	259680	281095
4802	259730	281036
4803	259971	281184
4804	260069	281178
4805	260269	281281
4806	260336	281241
4807	260412	281210
4808	260477	281168
4809	260540	281123
4810	260611	281088
4811	260686	281055
4812	260760	281023
4813	260831	280987
4814	260893	280941
4815	260950	280889
4816	261000	280831
4817	261059	280782
4818	261119	280734
4819	261186	280693
4820	261246	280646
4821	261297	280588
4822	261354	280537
4823	261418	280494
4824	261471	280437
4825	261518	280376
4826	261573	280322
4827	261632	280274
4828	261694	280228
4829	261750	280176
4830	261807	280124
4831	261876	280086
4832	261941	280043
4833	262002	279997
4834	262072	279959
4835	262139	279918
4836	262199	279870
4837	262262	279826
4838	262345	279802
4839	262411	279760
4840	262478	279719
4841	262533	279667
4842	262601	279627
4843	262674	279593
4844	262744	279556
4845	262814	279518
4846	262881	279477
4847	262929	279417
4848	262984	279363
4849	263051	279322
4850	263110	279273
4851	263166	279221
4852	263222	279168
4853	263283	279121
4854	263340	279070
4855	263397	279019
4856	263465	278979
4857	263558	278966
4858	263613	278912
4859	263673	278864
4860	263739	278822
4861	263794	278768
4862	263843	278708
4863	263894	278652
4864	263953	278602
4865	264013	278554
4866	264081	278514
4867	264134	278459
4868	264178	278393
4869	264231	278338
4870	264272	278270
4871	264328	278218
4872	264384	278164
4873	264437	278109
4874	264492	278056
4875	264558	278014
4876	264613	277961
4877	264696	277936
4878	264767	277899
4879	264823	277847
4880	264893	277809
4881	264967	277775
4882	265039	277740
4883	265093	277686
4884	265136	277619
4885	265198	277573
4886	265255	277522
4887	265309	277468
4888	265362	277411
4889	265402	277343
4890	265445	277276
4891	265495	277217
4892	265547	277161
4893	265601	277106
4894	265652	277049
4895	265702	276990
4896	265749	276928
4897	265800	276870
4898	265845	276806
4899	265897	276750
4900	265949	276693
4901	266000	276636
4902	266052	276579
4903	266108	276526
4904	266155	276465
4905	266214	276416
4906	266270	276363
4907	266316	276301
4908	266371	276247
4909	266424	276191
4910	266479	276137
4911	266522	276072
4912	266571	276012
4913	266623	275955
4914	266676	275900
4915	266723	275838
4916	266774	275780
4917	266822	275720
4918	266873	275662
4919	266921	275601
4920	266962	275534
4921	267011	275474
4922	267062	275416
4923	267119	275365
4924	267169	275306
4925	267227	275256
4926	267282	275202
4927	267332	275144
4928	267381	275084
4929	267427	275021
4930	267480	274966
4931	267527	274904
4932	267571	274840
4933	267628	274788
4934	267674	274725
4935	267715	274657
4936	267764	274597
4937	267814	274539
4938	267865	274482
4939	267915	274423
4940	267959	274358
4941	268009	274300
4942	268049	274231
4943	268089	274162
4944	268135	274100
4945	268190	274046
4946	268239	273987
4947	268286	273926
